Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,Delays
1994,10,3,1,700,700,756,750,WN,116,110,0,6,0,ABQ,LAX,677,1
1994,1,22,6,1827,1830,2125,2132,NW,178,182,0,-7,-3,MSP,HOU,1057,0
1994,10,2,7,1840,1842,2051,2057,AA,131,135,0,-6,-2,IND,DFW,762,0
1994,7,7,4,1107,1105,1158,1157,NW,51,52,0,1,2,FAR,MSP,223,1
1994,10,27,4,741,745,1138,1144,CO,177,179,0,-6,-4,IAH,BWI,1235,0
1994,10,21,5,835,830,1041,1049,DL,126,139,0,-8,5,BDL,ATL,859,1
1994,3,21,1,1925,1925,2208,2210,AS,163,165,0,-2,0,SAN,SEA,1050,0
1994,5,24,2,701,700,758,804,US,57,64,0,-6,1,EWR,BWI,169,1
1994,10,7,5,1855,1855,2006,1958,AS,71,63,0,8,0,BET,ANC,399,1
1994,1,4,2,1430,1429,1829,1807,AA,179,158,0,22,1,DFW,DCA,1192,1
1994,4,29,5,1450,1450,1920,1937,NW,150,167,0,-17,0,DEN,DTW,1123,0
1994,4,28,4,1608,1600,1734,1723,US,86,83,0,11,8,PIT,JFK,340,1
1994,7,5,2,736,740,922,930,CO,106,110,0,-8,-4,IAH,MCI,643,0
1994,6,22,3,1152,1155,1347,1356,AA,175,181,0,-9,-3,ORD,ELP,1236,0
1994,12,12,1,600,600,804,806,UA,64,66,0,-2,0,ORD,CVG,264,0
1994,7,8,5,1420,1420,1451,1459,DL,91,99,0,-8,0,MCO,MSY,550,0
1994,10,15,6,1216,1215,1357,1329,DL,281,254,0,28,1,ATL,SAN,1891,1
1994,4,3,7,1319,1320,1428,1433,US,69,73,0,-5,-1,PIT,ORF,330,0
1994,7,21,4,1734,1715,1845,1835,WN,71,80,0,10,19,SAN,OAK,446,1
1994,2,18,5,1659,1700,1818,1813,CO,79,73,0,5,-1,EWR,BOS,200,1
1994,6,26,7,1659,1658,1754,1741,AA,115,103,0,13,1,ROC,ORD,528,1
1994,1,20,4,1042,1040,1257,1301,DL,135,141,0,-4,2,TPA,LGA,1011,1
1994,1,27,4,1755,1755,1953,1930,AA,118,95,0,23,0,MSY,DFW,448,1
1994,10,14,5,1406,1400,1621,1610,NW,75,70,0,11,6,MEM,TYS,342,1
1994,6,12,7,932,932,1137,1139,HP,65,67,0,-2,0,PHX,ABQ,328,0
1994,7,12,2,1000,1000,1056,1112,TW,56,72,0,-16,0,ORD,STL,258,0
1994,1,30,7,2038,2040,2151,2157,AS,73,77,0,-6,-2,OAK,SNA,371,0
1994,9,19,1,1655,1700,2001,2030,US,186,210,0,-29,-5,SJU,CLT,1474,0
1994,3,4,5,1220,1220,1512,1510,WN,112,110,0,2,0,MSY,IND,708,1
1994,11,16,3,731,730,946,942,AA,195,192,0,4,1,MIA,ORD,1197,1
1994,12,23,5,2005,1825,2120,1934,AS,75,69,0,106,100,LAX,SJC,308,1
1994,11,8,2,705,706,844,830,AA,99,84,0,14,-1,RDU,LGA,431,1
1994,6,28,2,2129,2129,2251,2300,DL,82,91,0,-9,0,SLC,FCA,532,0
1994,8,22,1,1500,1500,1548,1555,WN,48,55,0,-7,0,HOU,HRL,276,0
1994,6,22,3,1338,1340,1430,1429,DL,52,49,0,1,-2,AUS,DFW,190,1
1994,6,6,1,716,700,803,738,UA,47,38,0,25,16,CAE,CLT,88,1
1994,1,1,6,1321,1320,1420,1422,US,59,62,0,-2,1,PIT,RIC,259,1
1994,8,28,7,1835,1840,1858,1902,AS,23,22,0,-4,-5,GST,JNU,41,0
1994,4,30,6,1452,1355,1824,1752,NW,152,177,0,32,57,MEM,BOS,1139,1
1994,8,29,1,2101,2057,2223,2230,DL,82,93,0,-7,4,ATL,RIC,481,1
1994,12,24,6,955,955,1552,1545,AA,237,230,0,7,0,DEN,MIA,1709,1
1994,1,6,4,1440,1440,1527,1526,US,47,46,0,1,0,CMH,PIT,144,1
1994,1,26,3,1944,1815,2322,2145,NW,158,150,0,97,89,MSP,EWR,1008,1
1994,10,29,6,1858,1855,1955,1957,DL,57,62,0,-2,3,SAT,DFW,247,1
1994,9,7,3,1840,1840,2223,2204,CO,163,144,0,19,0,IAH,PBI,956,1
1994,2,7,1,2105,2100,2200,2200,DL,55,60,0,0,5,CLT,ATL,227,1
1994,6,23,4,2117,2015,2220,2110,WN,63,55,0,70,62,DAL,LIT,296,1
1994,11,29,2,1233,1200,1439,1402,AS,126,122,0,37,33,PDX,ONT,838,1
1994,7,5,2,1333,1335,1700,1604,AA,147,89,0,56,-2,ORD,PIT,412,1
1994,6,13,1,1722,1720,1857,1914,CO,155,174,0,-17,2,MIA,IAH,964,1
1994,4,20,3,901,905,952,959,NW,51,54,0,-7,-4,GRR,DTW,120,0
1994,5,25,3,1635,1635,2047,1929,CO,252,174,0,78,0,EWR,TPA,998,1
1994,6,10,5,2129,2130,2217,2219,DL,48,49,0,-2,-1,DCA,LGA,214,0
1994,10,26,3,2005,2005,847,850,TW,462,465,0,-3,0,HNL,STL,4129,0
1994,11,4,5,1724,1715,1908,1910,US,104,115,0,-2,9,LGA,CLT,544,1
1994,1,22,6,1514,1514,1718,1711,UA,64,57,0,7,0,ORD,IND,177,1
1994,9,9,5,831,830,1054,1050,AA,143,140,0,4,1,DFW,ORD,802,1
1994,11,7,1,1055,1100,1152,1203,NW,57,63,0,-11,-5,OMA,MSP,282,0
1994,4,16,6,1303,1235,2046,2018,US,283,283,0,28,28,SFO,PIT,2254,1
1994,7,12,2,1550,1550,1745,1740,WN,115,110,0,5,0,PHX,OAK,646,1
1994,7,8,5,1922,1908,2147,2133,TW,265,265,0,14,14,STL,SMF,1679,1
1994,9,9,5,1159,1201,1337,1335,AA,158,154,0,2,-2,TPA,ORD,1012,1
1994,12,25,7,1640,1640,1726,1738,US,106,118,0,-12,0,CLT,MSY,651,0
1994,3,3,4,1829,1830,2117,2105,UA,168,155,0,12,-1,SEA,LAX,954,1
1994,1,16,7,1858,1845,1947,1939,US,49,54,0,8,13,PHL,ORF,211,1
1994,5,13,5,829,830,813,817,DL,44,47,0,-4,-1,LEX,BNA,175,0
1994,7,26,2,1816,1800,2217,2136,CO,181,156,0,41,16,MSP,EWR,1008,1
1994,12,13,2,2008,2010,2140,2128,CO,92,78,0,12,-2,IAH,OKC,395,1
1994,7,18,1,0,1000,0,1102,US,0,62,0,0,0,PHL,BUF,279,0
1994,7,18,1,1654,1655,2011,2015,DL,137,140,0,-4,-1,SAT,ATL,874,0
1994,4,19,2,1322,1325,1612,1618,US,170,173,0,-6,-3,FLL,LGA,1076,0
1994,1,19,3,757,800,849,857,DL,52,57,0,-8,-3,SAT,DFW,247,0
1994,2,18,5,944,945,1105,1117,TW,141,152,0,-12,-1,MCO,STL,880,0
1994,11,22,2,1921,1912,2144,2130,DL,143,138,0,14,9,CVG,FLL,932,1
1994,1,21,5,1613,1615,2119,2125,US,186,190,0,-6,-2,LAX,MCI,1363,0
1994,9,29,4,2213,2155,2259,2242,DL,46,47,0,17,18,ABQ,ELP,223,1
1994,6,18,6,1933,1931,2123,2115,DL,110,104,0,8,2,ATL,PBI,545,1
1994,7,25,1,1720,1720,1830,1840,WN,70,80,0,-10,0,SAN,SFO,447,0
1994,9,1,4,2000,1830,2147,1930,CO,107,60,0,137,90,DFW,IAH,224,1
1994,2,27,7,1601,1600,1732,1742,NW,91,102,0,-10,1,ALB,DTW,488,1
1994,7,2,6,2036,2035,2150,2152,AA,74,77,0,-2,1,RDU,ATL,356,1
1994,5,19,4,2110,2110,2205,2159,DL,55,49,0,6,0,ATL,TYS,152,1
1994,3,17,4,1535,1525,1738,1750,DL,123,145,0,-12,10,LGA,ATL,761,1
1994,8,29,1,843,843,1027,1030,HP,104,107,0,-3,0,PHX,RNO,601,0
1994,12,27,2,1635,1630,1744,1740,WN,69,70,0,4,5,ONT,OAK,361,1
1994,1,7,5,2113,2115,5,10,CO,112,115,0,-5,-2,IAH,TPA,787,0
1994,6,2,4,755,755,903,903,US,68,68,0,0,0,FLL,JAX,318,0
1994,12,29,4,1231,1227,1705,1709,UA,154,162,0,-4,4,DEN,CMH,1155,1
1994,12,14,3,1705,1703,1818,1814,UA,133,131,0,4,2,BWI,ORD,622,1
1994,7,29,5,836,835,1017,1027,US,101,112,0,-10,1,BWI,ATL,576,1
1994,11,25,5,700,700,821,830,HP,81,90,0,-9,0,CMH,LGA,478,0
1994,8,12,5,1252,1250,1536,1534,DL,104,104,0,2,2,SAN,SLC,0,1
1994,10,1,6,1245,1246,1443,1438,NW,118,112,0,5,-1,EWR,DTW,487,1
1994,9,12,1,801,800,1144,1138,AA,223,218,0,6,1,JFK,SJU,1597,1
1994,12,19,1,1707,1708,1803,1812,UA,116,124,0,-9,-1,SYR,ORD,607,0
1994,8,16,2,1745,1745,1917,1918,TW,92,93,0,-1,0,SHV,STL,476,0
1994,9,28,3,1717,1715,1955,2003,UA,98,108,0,-8,2,ORD,DCA,612,1
1994,4,5,2,718,715,836,840,NW,78,85,0,-4,3,DTW,ALB,488,1
1994,4,23,6,829,831,945,939,UA,136,128,0,6,-2,DEN,ONT,819,1
1994,12,26,1,701,700,1215,1211,AA,194,191,0,4,1,RNO,DFW,1345,1
1994,12,13,2,1819,1820,1901,1854,NW,102,94,0,7,-1,GRR,MSP,408,1
1994,2,12,6,1737,1735,2002,2009,DL,85,94,0,-7,2,MCI,CVG,539,1
1994,11,19,6,1300,1250,1703,1632,AA,183,162,0,31,10,DFW,MIA,1121,1
1994,12,28,3,1332,1335,1443,1441,AA,131,126,0,2,-3,MIA,MSY,674,1
1994,11,2,3,1810,1800,1937,1932,CO,87,92,0,5,10,GSO,MCO,534,1
1994,6,14,2,1508,1500,1623,1615,UA,75,75,0,8,8,SFO,LAX,337,1
1994,2,1,2,1149,1150,1451,1430,TW,122,100,0,21,-1,MSP,CLE,622,1
1994,8,4,4,1242,1245,1433,1442,AA,111,117,0,-9,-3,FLL,RDU,680,0
1994,12,28,3,1430,1425,2236,2237,UA,306,312,0,-1,5,SFO,MIA,2585,1
1994,11,15,2,1849,1850,1954,2000,UA,65,70,0,-6,-1,LAX,OAK,337,0
1994,11,22,2,2103,2040,2319,2245,WN,196,185,0,34,23,STL,SLC,1156,1
1994,10,2,7,1800,1745,2008,2010,UA,308,325,0,-2,15,IAD,LAX,2288,1
1994,11,21,1,1005,1007,1141,1153,UA,96,106,0,-12,-2,PDX,SFO,550,0
1994,1,3,1,1935,1935,2045,2040,WN,70,65,0,5,0,TUL,STL,351,1
1994,8,23,2,1012,955,1253,1232,US,161,157,0,21,17,LGA,MCO,950,1
1994,12,1,4,1235,1235,1510,1510,WN,95,95,0,0,0,RNO,PHX,601,0
1994,12,12,1,2013,2013,2121,2127,AA,68,74,0,-6,0,DFW,HOU,247,0
1994,11,17,4,1136,1125,1231,1225,WN,55,60,0,6,11,LAS,SAN,258,1
1994,8,18,4,921,900,1051,1026,NW,90,86,0,25,21,ORD,MSP,334,1
1994,10,3,1,1021,1010,1202,1210,DL,281,300,0,-8,11,ATL,PDX,2172,1
1994,2,24,4,1645,1637,2028,2030,DL,163,173,0,-2,8,SLC,ORD,1249,1
1994,6,8,3,1520,1520,1733,1727,NW,313,307,0,6,0,DTW,SFO,2079,1
1994,9,20,2,904,905,1128,1121,TW,264,256,0,7,-1,STL,SFO,1736,1
1994,8,19,5,1124,1115,1302,1235,WN,98,80,0,27,9,SAN,OAK,446,1
1994,8,16,2,1005,1005,1058,1103,US,53,58,0,-5,0,PIT,DTW,201,0
1994,8,17,3,1945,1940,2123,2124,HP,98,104,0,-1,5,CMH,BOS,640,1
1994,8,21,7,1456,1455,1621,1635,AA,145,160,0,-14,1,ORD,DEN,888,1
1994,2,7,1,825,750,1017,940,UA,112,110,0,37,35,BOI,DEN,649,1
1994,4,24,7,1511,1415,1929,1805,CO,198,170,0,84,56,MSY,EWR,1167,1
1994,8,28,7,1633,1635,1747,1759,NW,74,84,0,-12,-2,MDW,MSP,349,0
1994,6,1,3,1834,1835,1940,1946,CO,66,71,0,-6,-1,CHS,ORF,351,0
1994,8,5,5,626,540,827,745,US,61,65,0,42,46,SBN,PIT,328,1
1994,10,30,7,1311,1310,1456,1445,US,105,95,0,11,1,MCO,CLT,468,1
1994,8,3,3,1215,1215,1313,1305,WN,58,50,0,8,0,RNO,SJC,188,1
1994,10,2,7,1657,1700,1820,1824,NW,83,84,0,-4,-3,DTW,IAD,383,0
1994,3,26,6,1853,1855,1933,1942,UA,40,47,0,-9,-2,LAX,SAN,109,0
1994,4,26,2,1520,1520,1623,1620,WN,63,60,0,3,0,PHX,SAN,304,1
1994,4,10,7,754,745,1033,1021,US,159,156,0,12,9,MCO,LGA,950,1
1994,12,29,4,704,700,938,932,DL,94,92,0,6,4,MCI,CVG,539,1
1994,10,24,1,921,920,1042,1040,DL,81,80,0,2,1,ATL,MCO,403,1
1994,3,9,3,1411,1320,1632,1549,DL,141,149,0,43,51,TPA,JFK,1005,1
1994,4,11,1,650,648,820,812,TW,150,144,0,8,2,PHL,STL,813,1
1994,7,7,4,1510,1510,1709,1713,US,119,123,0,-4,0,MIA,CLT,650,0
1994,11,3,4,1104,1105,1146,1140,US,42,35,0,6,-1,CLT,AVL,92,1
1994,8,9,2,751,755,1129,1134,AA,218,219,0,-5,-4,JFK,SJU,1597,0
1994,5,21,6,1521,1525,1626,1645,CO,125,140,0,-19,-4,TPA,IAH,787,0
1994,10,29,6,1426,1423,1747,1755,AA,141,152,0,-8,3,DFW,CLE,1021,1
1994,3,15,2,1310,1310,1632,1620,AA,142,130,0,12,0,HDN,DFW,769,1
1994,11,16,3,1810,1715,2028,1910,US,138,115,0,78,55,LGA,CLT,544,1
1994,1,6,4,2017,2017,2323,2333,AA,126,136,0,-10,0,DFW,CLT,936,0
1994,11,21,1,2030,2035,2230,2239,CO,60,64,0,-9,-5,PNS,JAX,328,0
1994,10,11,2,1715,1715,1958,2002,AA,343,347,0,-4,0,EWR,LAX,2454,0
1994,10,7,5,944,943,1405,1359,DL,201,196,0,6,1,DFW,LGA,1389,1
1994,1,28,5,1321,1230,2131,2037,UA,310,307,0,54,51,LAX,EWR,2454,1
1994,12,2,5,1306,1307,1854,1907,UA,228,240,0,-13,-1,OAK,ORD,1835,0
1994,4,15,5,1508,1439,1635,1600,DL,87,81,0,35,29,CVG,ORF,485,1
1994,7,19,2,710,710,932,922,AS,142,132,0,10,0,SEA,LAS,866,1
1994,1,27,4,1825,1805,2033,2009,NW,128,124,0,24,20,MSP,MEM,700,1
1994,11,13,7,1005,1005,1121,1129,US,76,84,0,-8,0,PHL,CLE,363,0
1994,7,4,1,1717,1718,1858,1850,DL,101,92,0,8,-1,DFW,MCI,460,1
1994,6,9,4,1305,1254,1752,1725,AA,227,211,0,27,11,DFW,EWR,1372,1
1994,8,16,2,1719,1720,1853,1854,NW,94,94,0,-1,-1,STL,MSP,449,0
1994,4,15,5,2158,2200,2315,2316,US,77,76,0,-1,-2,SFO,LAX,337,0
1994,9,13,2,1902,1900,1946,1934,DL,44,34,0,12,2,LEX,CVG,70,1
1994,8,7,7,1837,1840,1839,1852,NW,62,72,0,-13,-3,DTW,MSN,312,0
1994,8,22,1,920,910,1148,1139,HP,88,89,0,9,10,PHX,COS,551,1
1994,11,30,3,1520,1520,1654,1701,NW,94,101,0,-7,0,DTW,EWR,487,0
1994,10,23,7,1200,1200,1307,1317,AA,127,137,0,-10,0,LGA,ORD,733,0
1994,2,10,4,846,845,956,1011,UA,70,86,0,-15,1,ORD,MSP,334,1
1994,5,26,4,1353,1355,1445,1452,DL,52,57,0,-7,-2,LAS,LAX,236,0
1994,9,17,6,909,900,1012,1005,WN,63,65,0,7,9,LAX,SJC,308,1
1994,11,24,4,1213,1215,1515,1510,DL,182,175,0,5,-2,MIA,BOS,1258,1
1994,3,8,2,1735,1735,1742,1735,WN,67,60,0,7,0,DTW,MDW,229,1
1994,4,3,7,1319,1315,1709,1710,DL,230,235,0,-1,4,SJU,ATL,1547,1
1994,11,2,3,1953,1944,2212,2155,DL,139,131,0,17,9,ATL,BDL,859,1
1994,7,28,4,850,850,954,955,WN,64,65,0,-1,0,BUR,OAK,325,0
1994,11,19,6,1828,1831,2033,2038,AA,185,187,0,-5,-3,GSO,DFW,999,0
1994,5,12,4,1424,1425,1549,1550,CO,85,85,0,-1,-1,IAH,MAF,429,0
1994,10,10,1,1956,1955,2135,2137,US,99,102,0,-2,1,CLT,SRQ,547,1
1994,3,16,3,2059,2100,2324,2330,NW,85,90,0,-6,-1,MSP,DTW,528,0
1994,10,24,1,1921,1857,2154,2145,DL,273,288,0,9,24,SLC,ANC,2125,1
1994,7,12,2,640,640,735,740,WN,55,60,0,-5,0,AMA,DAL,324,0
1994,8,2,2,1528,1516,1634,1617,US,66,61,0,17,12,CLT,ORF,290,1
1994,6,21,2,1159,1200,1304,1320,US,65,80,0,-16,-1,BOS,EWR,200,0
1994,7,31,7,740,740,824,829,NW,104,109,0,-5,0,DAY,MSP,574,0
1994,1,6,4,0,2105,0,2153,US,0,48,0,0,0,PIT,BUF,186,0
1994,10,27,4,639,640,750,749,US,71,69,0,1,-1,IAD,CLT,321,1
1994,11,30,3,1241,1240,1425,1417,DL,104,97,0,8,1,ORF,ATL,516,1
1994,12,22,4,1652,1640,1753,1730,US,61,50,0,23,12,CLT,CHS,168,1
1994,9,18,7,1730,1728,1827,1830,US,57,62,0,-3,2,BUF,DCA,296,1
1994,4,18,1,1420,1410,1637,1640,US,137,150,0,-3,10,PHL,TPA,920,1
1994,7,23,6,1728,1730,1950,1951,AA,142,141,0,-1,-2,DFW,ORD,802,0
1994,8,25,4,2106,1935,2308,2135,NW,182,180,0,93,91,MSP,BOI,1142,1
1994,5,31,2,1357,1355,1726,1710,DL,149,135,0,16,2,HOU,CVG,886,1
1994,2,9,3,1202,1200,1903,1920,US,241,260,0,-17,2,SFO,IND,1944,1
1994,8,18,4,1042,1045,1300,1259,NW,78,74,0,1,-3,MSN,DTW,312,1
1994,4,13,3,1629,1620,1906,1859,US,337,339,0,7,9,BWI,LAX,2329,1
1994,2,9,3,738,740,854,832,NW,136,112,0,22,-2,DAY,MSP,574,1
1994,2,21,1,1623,1624,1742,1742,AA,79,78,0,0,-1,HOU,DFW,247,0
1994,7,1,5,1051,1050,1206,1215,US,75,85,0,-9,1,PVD,DCA,357,1
1994,2,22,2,650,650,1205,1216,UA,195,206,0,-11,0,DEN,LGA,1619,0
1994,7,30,6,1418,1420,1522,1528,UA,64,68,0,-6,-2,BUR,SFO,326,0
1994,1,3,1,2344,2340,48,50,DL,64,70,0,-2,4,LAX,SFO,337,1
1994,7,28,4,1850,1855,1920,1931,UA,30,36,0,-11,-5,OGG,HNL,100,0
1994,2,19,6,1310,1300,1419,1412,DL,69,72,0,7,10,BIL,SLC,387,1
1994,1,11,2,1012,1015,1047,1050,NW,35,35,0,-3,-3,RST,MSP,76,0
1994,2,25,5,1110,1110,1237,1242,DL,87,92,0,-5,0,MLB,ATL,443,0
1994,6,5,7,1712,1515,1816,1623,AA,64,68,0,113,117,BNA,LIT,327,1
1994,1,27,4,2254,1935,2351,2026,DL,57,51,0,205,199,MOB,MLU,257,1
1994,12,3,6,1700,1700,1742,1745,US,42,45,0,-3,0,CLT,FAY,118,0
1994,5,10,2,1230,1230,1529,1514,CO,179,164,0,15,0,RSW,EWR,1068,1
1994,12,6,2,800,800,851,855,WN,51,55,0,-4,0,HOU,HRL,276,0
1994,6,23,4,1904,1840,2052,1958,US,108,78,0,54,24,LGA,ROC,254,1
1994,12,13,2,1432,1430,1533,1544,UA,121,134,0,-11,2,EWR,ORD,719,1
1994,12,9,5,900,900,1016,1032,US,76,92,0,-16,0,DCA,BOS,399,0
1994,12,3,6,1913,1911,2029,2030,DL,196,199,0,-1,2,DFW,ONT,1189,1
1994,7,12,2,1317,1320,1430,1436,UA,133,136,0,-6,-3,BDL,ORD,783,0
1994,12,30,5,1445,1445,1535,1540,WN,50,55,0,-5,0,STL,MDW,251,0
1994,7,16,6,2225,2230,529,540,NW,244,250,0,-11,-5,SAN,DTW,1957,0
1994,2,3,4,1713,1715,1817,1837,UA,124,142,0,-20,-2,STL,DEN,770,0
1994,11,2,3,1508,1505,1610,1605,WN,62,60,0,5,3,PHX,ELP,347,1
1994,6,29,3,825,825,1056,1100,DL,151,155,0,-4,0,ATL,BOS,946,0
1994,1,21,5,951,951,1022,1029,US,31,38,0,-7,0,CLT,GSO,83,0
1994,8,22,1,942,937,1037,1035,DL,115,118,0,2,5,ATL,MCI,692,1
1994,6,9,4,1115,1110,1249,1250,CO,94,100,0,-1,5,ORF,JAX,543,1
1994,12,23,5,1355,1355,1520,1510,DL,85,75,0,10,0,ATL,RDU,356,1
1994,12,8,4,703,705,914,854,CO,191,169,0,20,-2,DTW,IAH,1076,1
1994,6,17,5,1445,1345,1546,1440,WN,61,55,0,66,60,MDW,STL,251,1
1994,3,14,1,2015,2000,2230,2227,CO,75,87,0,3,15,DEN,OMA,472,1
1994,5,12,4,1729,1716,2059,2030,AA,150,134,0,29,13,DFW,CVG,812,1
1994,3,17,4,724,725,831,844,CO,67,79,0,-13,-1,MAF,IAH,429,0
1994,9,16,5,1826,1815,2106,2047,NW,160,152,0,19,11,MSP,DFW,852,1
1994,7,21,4,947,945,1114,1123,TW,147,158,0,-9,2,EWR,STL,872,1
1994,6,15,3,1920,1920,2158,2158,AS,158,158,0,0,0,PHX,PDX,1009,0
1994,3,12,6,1849,1852,2111,2132,AA,142,160,0,-21,-3,PHL,MIA,1013,0
1994,7,2,6,1920,1845,2019,1940,WN,59,55,0,39,35,SAN,LAS,258,1
1994,4,28,4,2237,2055,142,2335,UA,125,100,0,127,102,ORD,IAD,589,1
1994,4,20,3,829,830,1003,1005,DL,94,95,0,-2,-1,ATL,PIT,526,0
1994,7,6,3,1549,1540,1729,1715,DL,220,215,0,14,9,DFW,SFO,1464,1
1994,2,14,1,730,730,823,828,HP,113,118,0,-5,0,PHX,OAK,646,0
1994,3,28,1,1837,1836,1928,1928,AA,111,112,0,0,1,DFW,ABQ,569,1
1994,8,29,1,856,900,1345,1338,AA,169,158,0,7,-4,LAS,DFW,1055,1
1994,1,21,5,1810,1755,1920,1905,WN,70,70,0,15,15,LAS,RNO,345,1
1994,6,15,3,1039,1040,1204,1206,NW,85,86,0,-2,-1,DTW,BWI,408,0
1994,10,18,2,1928,1810,2228,2110,NW,180,180,0,78,78,MIA,DTW,1145,1
1994,6,24,5,635,635,736,735,US,61,60,0,1,0,DTW,PIT,201,1
1994,5,12,4,1216,1215,1340,1330,TW,84,75,0,10,1,STL,TUL,351,1
1994,10,14,5,1957,1955,2149,2134,DL,112,99,0,15,2,FLL,ATL,581,1
1994,4,23,6,855,855,1011,1022,DL,196,207,0,-11,0,CVG,SLC,1449,0
1994,6,20,1,1449,1450,1536,1540,CO,47,50,0,-4,-1,ORF,BWI,159,0
1994,11,16,3,1537,1520,1705,1658,US,88,98,0,7,17,CLT,BUF,546,1
1994,11,14,1,956,940,1106,1059,US,70,79,0,7,16,BWI,BOS,370,1
1994,8,18,4,1359,1400,1640,1652,UA,101,112,0,-12,-1,TUS,DEN,639,0
1994,8,18,4,629,630,817,815,NW,48,45,0,2,-1,FWA,DTW,128,1
1994,7,17,7,1936,1930,2121,2116,US,105,106,0,5,6,LGA,CLE,418,1
1994,10,18,2,1806,1634,1923,1745,AA,77,71,0,98,92,IAH,DFW,224,1
1994,4,27,3,1141,1135,1355,1414,UA,134,159,0,-19,6,MIA,SJU,1045,1
1994,12,12,1,1123,1125,1218,1232,DL,55,67,0,-14,-2,HOU,DFW,247,0
1994,7,26,2,1719,1658,1914,1810,US,175,132,0,64,21,LGA,IND,659,1
1994,12,16,5,1855,1836,1932,1910,DL,97,94,0,22,19,SLC,SMF,532,1
1994,7,14,4,716,715,807,810,CO,51,55,0,-3,1,TPA,FLL,197,1
1994,10,29,6,951,955,1059,1105,CO,68,70,0,-6,-4,CHS,MCO,317,0
1994,10,5,3,2119,2117,2307,2310,DL,108,113,0,-3,2,ATL,MIA,595,1
1994,2,5,6,1226,1140,1328,1243,DL,62,63,0,45,46,CHS,ATL,259,1
1994,12,13,2,1959,2000,2043,2040,US,44,40,0,3,-1,CLT,GSO,83,1
1994,10,23,7,927,930,1059,1104,CO,92,94,0,-5,-3,GSO,MCO,534,0
1994,7,19,2,1823,1821,2224,2211,AA,181,170,0,13,2,DFW,DCA,1192,1
1994,2,22,2,1501,1505,1603,1559,NW,62,54,0,4,-4,MEM,BHM,211,1
1994,12,19,1,1230,1200,1354,1325,WN,84,85,0,29,30,SAN,SMF,480,1
1994,4,19,2,630,630,721,727,US,51,57,0,-6,0,ALB,BUF,251,0
1994,8,15,1,1822,1815,2005,2020,DL,103,125,0,-15,7,LGA,CVG,585,1
1994,3,13,7,835,744,1012,929,UA,97,105,0,43,51,ORD,BHM,584,1
1994,4,8,5,1231,1234,1338,1343,AA,67,69,0,-5,-3,HOU,DFW,247,0
1994,6,28,2,2145,2145,2247,2245,WN,62,60,0,2,0,BUR,OAK,325,1
1994,1,4,2,1903,1855,2025,2040,DL,262,285,0,-15,8,ATL,SAN,1891,1
1994,9,2,5,1110,1110,1149,1150,WN,99,100,0,-1,0,HOU,ELP,677,0
1994,9,18,7,640,640,843,900,CO,183,200,0,-17,0,PHL,IAH,1324,0
1994,6,8,3,1245,1245,1810,1755,CO,205,190,0,15,0,LAX,IAH,1379,1
1994,7,28,4,1822,1759,2007,1952,TW,105,113,0,15,23,JFK,CLE,425,1
1994,9,15,4,644,645,715,725,DL,31,40,0,-10,-1,LEX,CVG,70,0
1994,9,21,3,1052,1050,1135,1137,US,43,47,0,-2,2,MYR,CLT,156,1
1994,7,3,7,832,834,956,1015,DL,84,101,0,-19,-2,ATL,CLE,554,0
1994,12,23,5,1241,1240,1419,1429,UA,158,169,0,-10,1,MCO,ORD,1005,1
1994,4,30,6,1623,1625,1732,1740,CO,69,75,0,-8,-2,EWR,ORF,284,0
1994,7,19,2,915,915,1303,1259,AA,168,164,0,4,0,DFW,DCA,1192,1
1994,8,9,2,1800,1800,1926,1930,UA,146,150,0,-4,0,LGA,ORD,733,0
1994,4,28,4,1327,1328,1644,1705,DL,137,157,0,-21,-1,DFW,TPA,929,0
1994,4,6,3,1301,1300,1441,1440,UA,160,160,0,1,1,JFK,ORD,740,1
1994,11,6,7,1118,1120,1209,1158,US,51,38,0,11,-2,CLT,GSP,75,1
1994,1,31,1,1951,1955,2056,2100,US,65,65,0,-4,-4,BWI,ALB,288,0
1994,8,27,6,1329,1331,1440,1439,TW,71,68,0,1,-2,STL,ORD,258,1
1994,3,17,4,1013,1005,1116,1116,US,63,71,0,0,8,PHL,BUF,279,1
1994,5,24,2,1209,1205,1304,1305,DL,55,60,0,-1,4,MGM,MLU,330,1
1994,7,24,7,1353,1335,1544,1515,DL,111,100,0,29,18,ATL,BWI,576,1
1994,10,2,7,1233,1230,1354,1355,CO,81,85,0,-1,3,BWI,GSP,425,1
1994,8,24,3,2145,2145,2238,2240,DL,113,115,0,-2,0,SLC,SEA,0,0
1994,3,20,7,1749,1740,2046,2036,US,357,356,0,10,9,PHL,LAX,2401,1
1994,9,1,4,600,600,709,716,DL,69,76,0,-7,0,MCO,ATL,403,0
1994,2,27,7,2202,2155,2327,2313,UA,85,78,0,14,7,ORD,MSP,334,1
1994,2,28,1,1620,1620,1723,1712,DL,63,52,0,11,0,TPA,FLL,197,1
1994,12,15,4,1750,1745,1918,1912,US,88,87,0,6,5,IND,BWI,515,1
